Order_ID,Order_ID2,Order_ID3,Order_ID4,Order_ID5,Order_ID6,Order_ID7,Order_ID8,Order_ID9,Order_ID10,Order_ID11,Order_ID12,count
1612,Stephanie Ferguson,Jackets,Puffer Coat,5,1010.24,,0,26/02/2025,Pune,,2174.98,2
1613,Anna Valdez,Accessories,Watches,1,1575.26,,0,08/01/2025,Delhi,B2C,-641.72,1
1614,Robert Ingram,Accessories,Sunglasses,-1,,,0,17/04/2025,Mumbai,,319.85,3
1615,Joel Fitzpatrick,Dresses,Casual Midi,6,4962.7,0.02,29180.68,04/08/2023,Hyd,B2C,61.6,0
1616,Louis Owens,Shoes,Loafers,,4443.82,,0,13/10/2023,bengaluru,B2C,1611.45,2
1617,Shelby Alvarez,Jeans,Boyfriend Jeans,,1144.47,,0,10/03/2024,Pune,B2C,-863.76,2
1618,Leslie Morton,Dresses,Wrap Dress,,,0.85,0,24/08/2023,Mumbai,B2B,2113.08,2
1619,Anne Johnson,Jeans,Straight Cut,,1470.99,0.7,0,14/12/2024,Bangalore,B2B,-668.13,1
1620,John Garcia,Dresses,Maxi Dress,6,,1.17,0,16/09/2024,Delhi,,1796.21,2
1621,Scott Webb,T-Shirts,Classic Tee,6,639.67,,0,28/09/2024,Hyd,B2B,1599.1,1
1622,Sarah Griffin,Shoes,Slip-ons,1,,,0,,bengaluru,B2C,-880.92,3
1033,Kimberly Gomez,T-Shirts,Classic Tee,,3369.55,,0,07/01/2025,Pune,B2C,1927.24,2
1624,Mark Mendoza,Jeans,Slim Fit Jeans,5,977.2,,0,,Pune,B2B,1003.06,2
1625,Edwin Brennan,Accessories,Watches,0,735.97,0.26,0,25/12/2024,Delhi,,1690.22,1
1626,Jennifer Olsen,Dresses,Maxi Dress,,4695.15,,0,,Pune,B2C,1584.44,3
1004,Heather Gordon,Jeans,Ripped Denim,6,987.35,,0,04/02/2025,Mumbai,B2B,-108.36,1
1628,Gary Simon,Dresses,Bodycon,1,3345.58,0.26,2475.73,15/04/2024,Hyd,,2274.54,1
1629,Dr. Daniel Sanchez,Shoes,Boots,,829.14,,0,,Ahmedabad,B2C,2172.06,3
1630,Taylor Duran,Jeans,Ripped Denim,,2393.14,1,0,09/09/2023,bengaluru,,715.08,2
1631,Michelle French,Dresses,Casual Midi,,,,0,13/06/2025,Hyd,B2C,186.7,3
1632,Wesley Brown,Jackets,Bomber Jacket,,2618.69,0.11,0,25/11/2024,Pune,B2C,130.89,1
1633,Ryan Taylor,Jackets,Bomber Jacket,,4599.41,,0,25/12/2024,Delhi,B2B,182.46,2
1634,Catherine Brock,Jackets,Puffer Coat,,,,0,01/04/2025,Ahmedabad,B2B,108.15,3
1635,David Stuart,Accessories,Caps,,,,0,16/08/2024,Delhi,B2C,857.97,3
1636,Ryan Griffin,Jackets,Denim Jacket,-2,,,0,09/06/2025,Pune,B2C,2569.59,2
1637,Mr. Nicholas Reed,Shoes,Slip-ons,,2644.73,,0,,Delhi,B2B,1402.25,3
1638,Michael Smith,Jeans,Boyfriend Jeans,,,0.54,0,11/04/2025,Mumbai,,2346.22,3
1639,Jimmy Evans,Jeans,Boyfriend Jeans,,4183.22,,0,02/07/2025,Bangalore,,532.81,3
1640,Matthew Moses,Accessories,Belts,,,,0,03/12/2024,Pune,B2C,1823.75,3
1641,Heather Mitchell,Accessories,Caps,,1278.98,0.54,0,22/06/2025,Ahmedabad,B2C,34.99,1
1642,Martha Lynch,Jackets,Denim Jacket,3,,,0,10/09/2024,hyderbad,B2C,2906.72,2
1643,Alyssa Zhang,Shoes,Boots,-1,,0.35,0,24/09/2024,Bangalore,B2B,2589.43,1
1644,Thomas Tanner,Dresses,Wrap Dress,,,,0,,Hyd,B2C,1343.06,4
1645,Brian Floyd,T-Shirts,Classic Tee,-2,2660.45,0.22,-4150.3,08/10/2023,bengaluru,B2B,-825.82,0
1646,Cody Mahoney,Jeans,Ripped Denim,0,3393.47,0.38,0,07/02/2025,Ahmedabad,,925.07,1
1647,Katherine Moore,Shoes,Boots,,498.95,1.19,0,29/06/2025,Mumbai,B2C,-433.87,1
1648,Tracy Frey,Jackets,Bomber Jacket,,,,0,30/03/2025,Mumbai,B2B,-952.5,3
1649,Amy Wood,Shoes,Boots,,,0.06,0,09/01/2025,hyderbad,B2B,-640.58,2
1650,Anne Hall,Dresses,Wrap Dress,2,,0.96,0,21/11/2024,Mumbai,,1943.2,2
1651,Jennifer White MD,Shoes,Sneakers,3,,0.05,0,,Mumbai,,-551.78,3
1652,Richard Hayes,Dresses,Maxi Dress,,2375.56,0.59,0,,hyderbad,,2699.88,3
1653,Benjamin Johnson,Jackets,Denim Jacket,,2563.6,0.88,0,14/06/2025,Mumbai,B2B,516.95,1
1654,Andrew Clark,Accessories,Caps,1,,,0,19/08/2024,Ahmedabad,B2B,1433.43,2
1655,Anthony Kent,Jeans,Boyfriend Jeans,5,1385.86,0.71,2009.5,01/06/2025,Mumbai,B2C,1839.94,0
1656,John Lopez,Shoes,Slip-ons,,,,0,21/12/2024,Delhi,,1872.27,4
1657,Christopher Vargas,Jeans,Ripped Denim,,,,0,16/08/2024,Bangalore,B2B,2507.93,3
1658,Ryan Weaver,Jackets,Puffer Coat,,,,0,03/04/2025,bengaluru,,2996.16,4
1659,Robert Richards,Shoes,Sneakers,,1014.86,0.31,0,,Pune,B2C,-379.55,2
1660,Harold Smith,Jeans,Slim Fit Jeans,,,1.1,0,21/03/2025,Mumbai,B2B,2345.37,2
1661,Jamie Tucker,Shoes,Boots,-2,,,0,07/12/2024,Bangalore,,49.2,3
1662,Christine Burton MD,Accessories,Belts,6,,0.96,0,,Ahmedabad,B2C,665.51,2
1663,Miguel Odonnell,Shoes,Loafers,3,,,0,10/08/2024,Bangalore,,2091.53,3
1664,Keith Martinez,Shoes,Boots,-1,,,0,20/05/2025,Hyd,,844.94,3
1665,Christopher Merritt DVM,T-Shirts,Crop Top,,4504.03,,0,23/03/2025,Delhi,B2C,1488.95,2
1666,Hannah Santos,Jeans,Straight Cut,,973.63,,0,13/11/2024,Delhi,B2C,-148.67,2
1667,Taylor Pugh,Shoes,Sneakers,,4021,,0,02/11/2024,Mumbai,B2B,2323.66,2
1668,Miranda Holland,Jeans,Boyfriend Jeans,,2534.08,,0,22/10/2024,hyderbad,,941.2,3
1669,Brooke Dillon,Shoes,Boots,0,1838.63,,0,,Pune,B2C,-524.25,2
1670,Jennifer Scott,T-Shirts,Classic Tee,,,0.69,0,14/08/2024,hyderbad,B2B,462.22,2
1671,Elizabeth Ross,Jeans,Slim Fit Jeans,,4417.34,,0,30/11/2024,Ahmedabad,B2B,-72.28,2
1672,Paul Krueger,Accessories,Belts,5,,,0,,Delhi,B2B,-587.27,3
1673,Sierra Evans,Accessories,Watches,,3992.21,0.67,0,,Mumbai,,617.12,3
1674,Jonathan Wagner,Jeans,Straight Cut,,,0.19,0,04/05/2025,Bangalore,,-680.26,3
1675,Samuel Wiley,Dresses,Casual Midi,,,,0,01/05/2025,Mumbai,B2C,340.43,3
1676,Kristine Khan,Dresses,Maxi Dress,0,4351.82,,0,,Bangalore,,1818.14,3
1677,Amy Stewart,Jackets,Bomber Jacket,,4639.86,0.69,0,10/10/2023,Hyderabad,,1323.79,2
1048,Michael Keller,Accessories,Watches,4,1429.93,,0,14/11/2024,Ahmedabad,B2B,1844.84,1
1679,Justin Rose,T-Shirts,Classic Tee,1,4198.5,,0,21/07/2024,Pune,,2518.86,2
1680,Ryan Becker,Jeans,Straight Cut,,,,0,26/09/2024,Ahmedabad,B2B,2873.92,3
1681,Jessica Lara,Dresses,Maxi Dress,,,0.26,0,15/02/2024,Ahmedabad,B2B,-579.16,2
1682,Sophia Fischer,Accessories,Sunglasses,5,4307.08,1.26,-5599.2,28/12/2024,Delhi,B2C,961.46,0
1683,Tracy Taylor,Jeans,Ripped Denim,,1743.64,,0,,Pune,B2C,32.33,3
1684,Mark Silva,Dresses,Maxi Dress,-2,3537.97,0.26,-5236.2,05/08/2024,bengaluru,,1385.75,1
1685,Johnny Berg,Dresses,Bodycon,4,,,0,,Hyderabad,B2B,1108.04,3
1686,Christine Cox,Jeans,Boyfriend Jeans,1,,0.06,0,,Pune,,718.58,3
1687,Andrew Harris,Jackets,Denim Jacket,,,,0,12/07/2025,hyderbad,,1132.23,4
1688,Donna Winters,Accessories,Watches,,4177.86,,0,,Hyd,,2610.69,4
1689,Travis Washington,T-Shirts,Oversized T-shirt,,1193.48,,0,,Pune,,2629.51,4
1690,Mary Tran,Jackets,Puffer Coat,5,1941.39,0.54,4465.2,04/03/2025,Delhi,B2C,206.95,0
1691,Kathryn Hardy,Shoes,Boots,6,2878.51,,0,18/04/2025,Mumbai,,2503.51,2
1692,Robert Willis,T-Shirts,Oversized T-shirt,,2509.38,0.67,0,02/10/2024,Ahmedabad,B2C,39.25,1
1693,Dylan Townsend,Jackets,Leather Jacket,1,,,0,27/09/2024,bengaluru,B2C,2028.4,2
1694,Kenneth Garcia,Jeans,Boyfriend Jeans,,,,0,05/02/2025,hyderbad,B2B,264.6,3
1695,Lance Gonzales,Jackets,Leather Jacket,,3785.14,,0,,Mumbai,B2C,-982.7,3
1696,Noah Wade,Shoes,Sneakers,,532.47,,0,,Mumbai,B2B,666.49,3
1697,Sandra Peterson,Accessories,Belts,2,1758.97,,0,12/02/2025,Delhi,,2026.97,2
1698,Megan Mays,Shoes,Loafers,,2111.87,,0,29/07/2024,hyderbad,B2C,-621,2
1699,Linda Long,Shoes,Sneakers,6,701.16,,0,09/02/2025,Delhi,B2C,2632.17,1
1700,Ronald Arias,T-Shirts,Oversized T-shirt,,3332.06,0.47,0,28/10/2024,Mumbai,,1969.67,2
1701,Susan Lambert,Dresses,Wrap Dress,2,3402.47,1.05,-340.25,,Ahmedabad,,1713.45,2
1702,Christopher Patrick,Shoes,Sneakers,,792.36,,0,29/03/2025,Ahmedabad,,990.35,3
1703,Joy Garcia,Jeans,Slim Fit Jeans,,,0.92,0,30/01/2025,Pune,B2B,-96.41,2
1704,Ryan Jordan,T-Shirts,Classic Tee,,,0.47,0,21/09/2024,bengaluru,B2B,2611.36,2
1705,Cynthia Conway,Shoes,Sneakers,-2,4170.76,,0,12/05/2025,bengaluru,,826.76,2
1706,Sarah Thompson,Jackets,Denim Jacket,5,4827.89,0.84,3862.31,,Ahmedabad,B2C,2824.1,1
1707,Jack Phelps,Jackets,Puffer Coat,6,,,0,,Mumbai,B2B,1903.2,3
1708,Willie Hodge,Accessories,Sunglasses,0,,0.55,0,05/06/2025,Delhi,,1400.39,2
1709,Jerry Carroll,Jackets,Denim Jacket,5,1717.79,,0,28/09/2024,Ahmedabad,B2B,2264.16,1
1710,Michael Allen,Accessories,Watches,-1,,0.45,0,11/10/2024,Ahmedabad,B2C,-333.46,1
1711,Zachary Phillips,Accessories,Watches,,2685.92,,0,20/10/2024,Pune,B2B,2804.29,2
1712,Ricardo Moran,Accessories,Belts,-1,2386.58,,0,14/08/2024,Pune,B2B,1879.59,1
1713,Ms. Sheila Ward,T-Shirts,Graphic Tee,,,,0,01/11/2024,Pune,B2C,832.34,3
1714,Stephen Allen,T-Shirts,Graphic Tee,,,,0,,hyderbad,B2C,-746.03,4
1715,Austin Reilly,Accessories,Watches,,3863.51,,0,19/05/2025,Mumbai,B2C,-830.55,2
1716,Michael Crawford,Dresses,Casual Midi,,980.17,,0,23/07/2024,Mumbai,B2B,275.05,2
1717,Marie Nelson,T-Shirts,Crop Top,4,1279.2,0.27,3735.26,15/11/2024,Delhi,B2C,453.7,0
1718,Christina Meyers,Jackets,Denim Jacket,5,3988.99,,0,25/05/2025,hyderbad,B2C,1430.08,1
1719,Lisa Vang,Jeans,Boyfriend Jeans,3,4407.79,0.64,4760.41,15/03/2025,Delhi,B2B,1150.06,0
1720,Dylan Armstrong,Jackets,Leather Jacket,3,3667.54,0.57,4731.13,31/07/2023,Ahmedabad,B2B,459.43,0
1721,Stephen Berry,Dresses,Wrap Dress,,,,0,10/10/2024,Delhi,B2C,788.55,3
1722,David Vincent,Jackets,Bomber Jacket,,,0.85,0,,Mumbai,B2C,1010.08,3
1723,Mary Singh,Dresses,Bodycon,4,,0.2,0,19/06/2025,Ahmedabad,B2B,351.59,1
1724,Robin Hughes,Jeans,Ripped Denim,,2047.6,0.92,0,21/09/2024,Bangalore,B2B,123.78,1
1725,Jonathan Schmidt,Dresses,Maxi Dress,3,671.5,,0,13/08/2024,Hyderabad,B2B,1938.72,1
1726,Grace Montoya,Dresses,Bodycon,5,1363.51,1.26,-1772.56,03/02/2025,Bangalore,B2C,2854.74,0
1727,Ashley Nguyen,Accessories,Watches,5,,0.76,0,,Mumbai,,1252.83,3
1728,Paige Lee,Shoes,Loafers,1,733.15,0.27,535.2,25/01/2025,Ahmedabad,B2B,273.12,0
1729,Beth Wolfe,Jeans,Boyfriend Jeans,,416.58,,0,,Bangalore,B2B,-765.44,3
1730,Jessica Carr,Dresses,Wrap Dress,0,3933.55,,0,09/01/2025,bengaluru,B2C,2728.66,1
1731,Becky Gordon,Jackets,Leather Jacket,,,1,0,28/08/2024,Mumbai,,2108.61,3
1732,Mary Kline,Dresses,Wrap Dress,5,4982.68,,0,06/11/2023,Mumbai,B2B,2239.42,1
1733,Selena Baker,Jackets,Bomber Jacket,-2,721.25,,0,29/01/2025,Delhi,,-936.38,2
1734,Mr. Lawrence Parks,Jackets,Leather Jacket,0,,,0,30/01/2025,Hyderabad,,-461.7,3
1735,Martha Fitzgerald,Jackets,Puffer Coat,4,,1.06,0,28/12/2024,Mumbai,,2607.43,2
1736,Alexandria Smith,Jackets,Puffer Coat,,1144.47,0.09,0,07/08/2024,bengaluru,B2B,1236.62,1
1737,Nicholas Fisher,Dresses,Casual Midi,5,2220.47,,0,,Pune,B2C,-156.87,2
1738,Barbara Patel,T-Shirts,Classic Tee,,1171.19,,0,10/02/2025,Ahmedabad,B2C,2205.44,2
1739,Brent Rios,Jackets,Denim Jacket,3,963.18,,0,01/01/2025,Mumbai,B2B,-114.6,1
1740,Jesus Ramirez,Jeans,Slim Fit Jeans,2,,,0,24/06/2025,Ahmedabad,B2B,796.49,2
1741,Jennifer Dominguez,T-Shirts,Graphic Tee,1,1762.56,0.98,35.25,13/01/2024,Ahmedabad,B2B,1217.93,0
1742,Evan Huynh,Jeans,Ripped Denim,,,0.03,0,,Bangalore,B2C,-222.56,3
1743,Valerie Perry,T-Shirts,Crop Top,,,,0,05/05/2025,Pune,B2C,1490.6,3
1744,Michelle Johnson,Shoes,Boots,,,,0,07/04/2024,Mumbai,B2C,1939.6,3
1745,Kimberly Harrington,T-Shirts,Graphic Tee,4,,0.43,0,17/07/2024,Bangalore,,723.22,2
1746,Stephanie Harrington,Jeans,Slim Fit Jeans,,,0.37,0,07/09/2023,bengaluru,,2037.45,3
1747,Rachel Bryan,T-Shirts,Oversized T-shirt,,405.37,,0,,Pune,B2C,375.4,3
1748,Matthew Stein,Dresses,Wrap Dress,,,,0,12/09/2024,Ahmedabad,B2B,1687.82,3
1749,Michelle Moore,Shoes,Loafers,,4499.39,,0,27/03/2025,Delhi,B2C,17.49,2
1750,Andrea Hull DDS,Dresses,Maxi Dress,,2653.9,0.56,0,15/07/2025,Bangalore,B2B,2394.02,1
1751,Kelly Garcia,Jackets,Puffer Coat,,,,0,,Pune,,59.73,5
1752,Kelsey King,Jeans,Slim Fit Jeans,5,2177.2,,0,,Pune,B2B,-341.7,2
1753,Haley Herrera,Jackets,Puffer Coat,-2,,,0,30/07/2023,Ahmedabad,,1848.5,3
1754,Angela Hall,Accessories,Caps,,,0.57,0,11/03/2025,Delhi,,1945.55,3
1755,Monica Flores,Shoes,Sneakers,,,0.76,0,,hyderbad,B2B,-255.22,3
1756,Sheri Steele,Shoes,Loafers,5,,,0,15/01/2025,Mumbai,B2C,1627.12,2
1757,Aaron Ramirez,Jeans,Slim Fit Jeans,2,3405.13,0.91,612.92,,Bangalore,,1804.47,2
1758,Michael Walls,Shoes,Sneakers,,1307.64,0.18,0,06/03/2025,Mumbai,B2B,-122.33,1
1759,Gregory Garza,T-Shirts,Crop Top,0,,,0,28/12/2024,Ahmedabad,,-278.65,3
1760,Dustin Blackburn,Accessories,Watches,3,4326.6,,0,06/01/2025,Ahmedabad,B2B,1495.82,1
1761,Richard Anderson,Jackets,Leather Jacket,3,,0.37,0,05/09/2024,Mumbai,B2B,2989.57,1
1762,Richard Santiago,Jackets,Puffer Coat,,1364.9,0.17,0,08/11/2024,Delhi,,1591.99,2
1763,William Reyes,Shoes,Slip-ons,2,1874.56,,0,,Pune,,1906.32,3
1029,Lisa Moss,Jackets,Bomber Jacket,3,4343.12,,0,17/06/2025,Hyderabad,B2C,2997.11,1
1765,Patrick Chen,Jeans,Straight Cut,6,1016.5,,0,21/02/2025,Mumbai,B2C,-420.11,1
1766,David Wilson,Jackets,Denim Jacket,0,3589.19,,0,30/06/2025,Mumbai,,1880.22,2
1767,Cynthia Mullen,Dresses,Maxi Dress,,2151.92,,0,12/07/2025,Mumbai,B2B,2383.83,2
1768,Sandra Jensen,Shoes,Slip-ons,5,3548.22,,0,26/07/2023,Mumbai,B2B,2960.22,1
1769,John Sanders,Jackets,Leather Jacket,,,1,0,30/11/2024,Delhi,B2C,989.57,2
1770,Shannon Lee,Dresses,Maxi Dress,0,,,0,28/09/2023,Pune,,2366.97,3
1771,Ruth Bennett,Shoes,Slip-ons,-1,730.48,,0,07/01/2025,hyderbad,B2C,-162.02,1
1772,Jack Romero,Jeans,Boyfriend Jeans,,,0.38,0,08/06/2025,Ahmedabad,B2C,545.03,2
1773,Glen Anderson,Accessories,Watches,,444.82,0.51,0,,hyderbad,B2C,1838.59,2
1774,Robert Hunter DDS,Accessories,Sunglasses,3,4137.43,,0,30/04/2025,Ahmedabad,B2C,895.53,1
1775,Michael Sullivan,T-Shirts,Graphic Tee,,,1.01,0,,Ahmedabad,,2275.55,4
1776,Martin White,Shoes,Boots,4,4684.98,,0,,Pune,B2C,-360.88,2
1777,Emma Sharp,Dresses,Wrap Dress,,,,0,19/04/2024,Delhi,B2B,1292.09,3
1778,Dr. Brandi Stone,T-Shirts,Crop Top,5,2716.57,,0,04/10/2024,Mumbai,B2C,2059.98,1
1779,Richard Williams,Jeans,Boyfriend Jeans,,,,0,03/10/2024,Hyderabad,,1861.39,4
1780,Roger Hall,Jackets,Leather Jacket,,,,0,21/06/2025,Delhi,B2B,2756.02,3
1781,Roberta Thompson,Dresses,Casual Midi,,,,0,22/02/2025,Mumbai,,213.46,4
1782,Jacqueline Ward,Jackets,Denim Jacket,6,,,0,28/02/2024,Mumbai,B2B,1802.32,2
1783,Mrs. Denise Solis DDS,Jackets,Denim Jacket,,,0.93,0,01/08/2024,hyderbad,,34.35,3
1784,Matthew Barajas,T-Shirts,Crop Top,4,2068.05,,0,08/10/2024,Mumbai,B2C,-379.91,1
1785,Jeffery Hoover,T-Shirts,Oversized T-shirt,3,4103,,0,27/05/2025,Hyd,B2C,567.89,1
1786,Johnny George,Shoes,Sneakers,,,1.11,0,27/03/2025,Pune,,1462.24,3
1787,Pamela Johnson,Accessories,Caps,6,,,0,16/11/2024,Delhi,B2C,1294,2
1014,Gregory Palmer,Jeans,Slim Fit Jeans,5,2951.4,,0,13/11/2024,Delhi,,2811.87,2
1789,Douglas Lane,Jackets,Bomber Jacket,,1433.92,0.11,0,24/04/2025,Hyderabad,B2C,315.07,1
1790,April Delgado,Jackets,Bomber Jacket,1,3268.42,,0,16/05/2025,Delhi,B2C,259.67,1
1791,Felicia Fox,Dresses,Casual Midi,,2123.69,0.69,0,29/12/2024,Bangalore,B2C,2894.66,1
1792,Tammy Deleon,Jeans,Boyfriend Jeans,,,0.83,0,08/02/2025,Mumbai,B2B,-116.82,2
1793,Maria Krueger,Dresses,Maxi Dress,5,1887.84,,0,21/08/2024,Ahmedabad,B2C,1275.03,1
1794,Grant Juarez,Jackets,Denim Jacket,,,,0,10/06/2025,bengaluru,B2B,2115.26,3
1795,Brandon Davis,Accessories,Caps,,,,0,22/04/2025,Hyd,B2C,301.5,3
1796,Thomas Hawkins,Dresses,Maxi Dress,-1,,0.94,0,,Pune,,-851,3
1797,Dr. Emily Thomas,Dresses,Casual Midi,,4305.02,,0,06/01/2025,Ahmedabad,,2296.37,3
1798,Kendra Herman,Shoes,Boots,,2490.16,,0,21/07/2025,Mumbai,,905.43,3
1799,Karen Hunt,Shoes,Boots,,1101.5,0.81,0,,Mumbai,,-967.63,3
1800,Lisa Moore,Jackets,Puffer Coat,6,,0.93,0,23/01/2025,Mumbai,B2B,855.26,1
1801,Brian Lara,Shoes,Sneakers,-2,,,0,23/04/2025,Bangalore,B2C,1463.67,2
1802,Zachary Lee,Shoes,Slip-ons,-1,,,0,20/02/2025,Delhi,,-618.71,3
1803,Robert Smith,Accessories,Sunglasses,,,,0,,Mumbai,,409.58,5
1804,Brian Robinson,Dresses,Maxi Dress,,,,0,02/05/2025,Mumbai,,1896.92,4
1036,Mark Robertson,Accessories,Sunglasses,1,1534.98,,0,01/08/2024,bengaluru,B2B,2042.17,1
1806,Heather Campbell,Dresses,Maxi Dress,1,,,0,07/02/2025,Pune,B2C,1003.57,2
1807,Angela Lopez,Jeans,Boyfriend Jeans,4,2308.12,,0,03/06/2025,bengaluru,B2C,362.88,1
1808,Christopher Reeves,T-Shirts,Oversized T-shirt,,4582.21,0.7,0,,bengaluru,B2B,-67.84,2
1809,Renee Moss,Dresses,Wrap Dress,,3799.39,0.76,0,06/11/2024,Bangalore,,-599.61,2
1810,Kevin Larson,Accessories,Sunglasses,,,0.39,0,29/04/2025,Mumbai,B2B,-148.03,2
1811,Michael Williams,Shoes,Boots,2,,0.99,0,19/07/2024,Bangalore,,1662.7,2
1812,Jo King,Jackets,Denim Jacket,,,,0,26/01/2025,Delhi,B2B,-36.38,3
1813,Jonathan Harris,Jackets,Leather Jacket,0,,,0,13/07/2025,Ahmedabad,B2B,1718.02,2
1814,Dennis Jacobs,T-Shirts,Oversized T-shirt,,,,0,29/12/2024,Delhi,B2B,2724.05,3
1815,Kelly Dixon,Dresses,Casual Midi,,,,0,29/05/2025,bengaluru,,1057.36,4
1816,Danielle Love,T-Shirts,Graphic Tee,1,1130.83,0.84,180.93,28/07/2023,Hyderabad,,-804.96,1
1817,Mrs. Danielle Kerr,Shoes,Slip-ons,,2964.88,1.28,0,17/08/2024,Mumbai,,591.28,2
1818,Wanda Gonzalez,Accessories,Belts,-1,3449.33,0.43,-1966.12,,Delhi,B2C,601.45,1
1819,Kelsey King,Accessories,Watches,6,1761.18,,0,,Mumbai,B2B,2069.36,2
1820,John Bailey,T-Shirts,Graphic Tee,5,1965.04,,0,25/07/2023,Pune,,20.89,2
1821,Caitlin Daniels,Jackets,Leather Jacket,,,0.65,0,,Ahmedabad,B2C,403.42,3
1822,Jerry Bell,Jackets,Bomber Jacket,,938.86,0.05,0,06/07/2024,Hyderabad,B2C,-824.79,1
1823,Michael Jackson,T-Shirts,Oversized T-shirt,,3887.15,,0,27/06/2025,Ahmedabad,B2C,2088.25,2
1824,Charlotte Reed,Accessories,Watches,0,4146.27,1.29,0,24/02/2024,Hyd,B2B,2397.93,0
1825,Peter Baldwin,Jackets,Bomber Jacket,6,982.65,,0,,Mumbai,B2B,2186.63,2
1826,Jerry Ramirez,T-Shirts,Crop Top,6,,,0,27/11/2024,Delhi,B2B,413.87,2
1827,Brooke Trevino,Jeans,Straight Cut,,3109.74,,0,,Mumbai,,-828.23,4
1828,Hannah Marquez,Dresses,Maxi Dress,,4427.94,0.25,0,22/08/2024,Mumbai,,-476.77,2
1829,Amanda Walker,Shoes,Sneakers,,,,0,29/02/2024,Delhi,B2B,1019.58,3
1830,John Russo,Dresses,Casual Midi,,,,0,17/08/2024,Pune,,602.58,4
1831,Anthony Hale,Shoes,Loafers,,895.34,,0,16/08/2024,bengaluru,B2B,2150.1,2
1832,Nicole Miller,Shoes,Loafers,,,0.43,0,11/09/2024,Ahmedabad,B2C,708.3,2
1833,Amber Smith,Dresses,Wrap Dress,3,3051.77,1.19,-1739.51,29/01/2025,hyderbad,B2B,2470.55,0
1834,Amanda Ashley,Jackets,Denim Jacket,0,,0.94,0,15/05/2025,Ahmedabad,B2C,-663.74,1
1835,Susan Salazar,Jeans,Ripped Denim,0,,0.51,0,08/08/2024,Hyd,,1851.02,2
1836,Shawn Mejia,Jeans,Straight Cut,,2105.94,0.16,0,,Ahmedabad,B2B,1782.55,2
1006,Rhonda Rodriguez,Jackets,Leather Jacket,4,,,0,15/04/2025,Mumbai,B2B,1663.32,2
1838,Christopher Cabrera,Dresses,Bodycon,-2,,,0,17/11/2024,Pune,,1657.14,3
1839,Michael Barnes,T-Shirts,Classic Tee,,2067.64,,0,,bengaluru,B2B,-276.17,3
1840,Eric Carter,Accessories,Watches,0,1462.1,0.3,0,23/07/2024,Ahmedabad,B2B,59.79,0
1841,Justin Wright,Jackets,Puffer Coat,,,,0,31/03/2025,Delhi,B2C,-780.96,3
1842,Kristen Vasquez,Jackets,Leather Jacket,,,0.11,0,10/03/2025,hyderbad,B2C,2041.06,2
1843,James Snyder,Dresses,Casual Midi,-2,,0.06,0,08/06/2025,hyderbad,B2B,406.45,1
1844,Maureen Adams,Accessories,Sunglasses,,,,0,04/07/2025,Delhi,B2C,1910.76,3
1845,Elizabeth Walker,T-Shirts,Crop Top,,,0.12,0,02/02/2025,Pune,B2C,1013.64,2
1846,Ashley Malone,Accessories,Sunglasses,-1,694.71,,0,26/01/2025,Ahmedabad,B2B,2991.27,1
1847,Joshua Mendoza,Dresses,Bodycon,,1334.66,1.29,0,16/05/2025,Bangalore,,2897.72,2
1848,Amy Hampton,T-Shirts,Graphic Tee,-1,,,0,08/12/2024,Delhi,B2C,-56.68,2
1849,Kelly Diaz,T-Shirts,Oversized T-shirt,,927.04,,0,,Ahmedabad,B2C,880.71,3
1850,Mr. Nathaniel Cox,Accessories,Belts,,1307.27,1.27,0,05/08/2023,hyderbad,,1757.18,2
1851,Ms. Brianna Jones,Jeans,Slim Fit Jeans,5,1505,,0,11/12/2024,bengaluru,B2B,-29.76,1
1852,Andrea Fowler,T-Shirts,Graphic Tee,,1985.55,0.13,0,26/04/2024,Ahmedabad,B2C,1754.79,1
1853,Joseph Hall,Accessories,Watches,3,2862.48,,0,15/09/2023,Ahmedabad,B2B,2555.84,1
1854,Caitlin Hawkins,Jeans,Boyfriend Jeans,,3822.93,1.07,0,,hyderbad,B2B,40.2,2
1855,Lisa Smith,T-Shirts,Crop Top,5,3870.85,,0,03/02/2025,bengaluru,B2C,2313.58,1
1856,Paul Garrison,Dresses,Wrap Dress,1,2737.23,,0,08/05/2025,Mumbai,B2B,2855.35,1
1857,Alfred Marsh,Accessories,Watches,,,,0,20/11/2024,Mumbai,,-564.27,4
1858,Eric Cooper,Jeans,Ripped Denim,,3647.61,,0,07/03/2025,Mumbai,B2B,1789.65,2
1859,Priscilla Williams,Accessories,Sunglasses,4,1442.86,0.85,865.72,10/04/2025,hyderbad,B2B,1183.93,0
1860,Michael Vasquez,Dresses,Maxi Dress,3,,1.15,0,,Bangalore,B2B,57.35,2
1861,Timothy Walton,Jackets,Bomber Jacket,,,,0,24/01/2025,Ahmedabad,B2B,-934.61,3
1862,Christopher Evans,Dresses,Casual Midi,5,4739.66,,0,,Delhi,B2C,-315.41,2
1863,Angela Roberts,Shoes,Sneakers,,3521.17,0.79,0,07/05/2024,Ahmedabad,B2B,612.84,1
1864,Cory Chambers,Accessories,Caps,4,1570.06,,0,20/02/2024,Delhi,,1017.26,2
1865,Ann Melton,Jackets,Leather Jacket,2,2496.81,,0,19/04/2024,hyderbad,,28.7,2
